rank,school,grades,students,student/teacher ratio,free lunch recipients,average standard score,rank (2013),rank change from 2013,type,address,city,zip,county,district,charter,magnet,virtual,title i,phone,fulltime teachers,white,black,hispanic,asian,american indian,pacific islander,two or more races
167,Leonia High School,9-12,696,11.7,21.30%,66,181,14.00,Public,100 Chrisite Heights Street,Leonia,7605,Bergen,Leonia Public School District,No,(n/a),No,Yes,(201) 302-5200,59,223 (32.0 %),38 (5.5 %),182 (26.1 %),246 (35.3 %),1 (0.1 %),1 (0.1 %),5 (0.7 %)
168,East Orange STEM Academy High School,6-12,447,10.9,73.60%,65.9,170,2.00,"Public, Alternative",129 Renshaw Avenue,East Orange,7017,Essex,East Orange School District,No,(n/a),No,Yes,(973) 266-5900,41,0 (0.0 %),433 (96.9 %),12 (2.7 %),2 (0.4 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
169,Jonathan Dayton High School,9-12,645,13.2,13.50%,65.8,217,48.00,Public,139 Mountain Ave.,Springfield,7081,Union,Springfield Public School District,No,(n/a),No,Yes,(973) 376-1025,49,419 (65.0 %),86 (13.3 %),92 (14.3 %),42 (6.5 %),0 (0.0 %),4 (0.6 %),2 (0.3 %)
170,Toms River High School East,9-12,"1,549",12.8,24.60%,65.5,225,55.00,Public,1225 Raider Way,Toms River,8753,Ocean,Toms River Regional School District,No,(n/a),No,No,(732) 505-5665,120,"1,352 (87.3 %)",36 (2.3 %),107 (6.9 %),41 (2.6 %),0 (0.0 %),0 (0.0 %),13 (0.8 %)
171,Edison High School,9-12,"1,971",12.6,35.70%,65.5,148,-23,Public,50 Boulevard Of The Eagles,Edison,8817,Middlesex,Edison Township School District,No,(n/a),No,Yes,(732) 650-5200,156,655 (33.2 %),313 (15.9 %),358 (18.2 %),630 (32.0 %),4 (0.2 %),5 (0.3 %),6 (0.3 %)
172,Washington Township High School,9-12,"2,431",12.3,18.80%,65.4,127,-45,Public,519 Hurffville Crosskeys Rd,Sewell,8080,Gloucester,Washington Township School District,No,(n/a),No,No,(856) 589-8500,196,"1,994 (82.0 %)",188 (7.7 %),88 (3.6 %),134 (5.5 %),0 (0.0 %),1 (0.0 %),26 (1.1 %)
173,Whippany Park High School,9-12,707,13.7,1.80%,65.4,112,-61,Public,165 Whippany Road,Whippany,7981,Morris,Hanover Park Regional High School District,No,(n/a),No,No,(973) 887-3004,52,579 (81.9 %),13 (1.8 %),38 (5.4 %),75 (10.6 %),0 (0.0 %),0 (0.0 %),2 (0.3 %)
174,Wallington Junior Senior High School,7-12,526,14.1,29.90%,65.3,245,71.00,Public,234 Main Ave,Wallington,7057,Bergen,Wallington Boro School District,No,(n/a),No,No,(973) 777-0808,37,390 (74.1 %),15 (2.9 %),100 (19.0 %),19 (3.6 %),0 (0.0 %),0 (0.0 %),2 (0.4 %)
175,Hamilton East - Steinert,9-12,"1,357",12.8,13.20%,65.1,250,75.00,Public,2900 Klockner Road,Hamilton,8690,Mercer,Hamilton Township Public School District,No,(n/a),No,No,(609) 631-4150,106,"1,074 (79.1 %)",67 (4.9 %),114 (8.4 %),68 (5.0 %),1 (0.1 %),0 (0.0 %),33 (2.4 %)
176,New Milford High School,9-12,644,12,11.00%,65,230,54.00,Public,330 River Road,New Milford,7646,Bergen,New Milford Public School District,No,(n/a),No,No,(201) 262-0172,53,335 (52.0 %),25 (3.9 %),122 (18.9 %),80 (12.4 %),0 (0.0 %),82 (12.7 %),0 (0.0 %)
177,Newton High School,9-12,752,11.7,16.50%,64.9,180,3.00,Public,44 Ryerson Avenue,Newton,7860,Sussex,Newton Public School District,No,(n/a),No,Yes,(973) 383-7573,64,682 (90.7 %),25 (3.3 %),30 (4.0 %),8 (1.1 %),0 (0.0 %),5 (0.7 %),2 (0.3 %)
178,Jackson Memorial High School,9-12,"1,687",14.8,13.20%,64.9,200,22.00,Public,101 Don Connor Blvd,Jackson,8527,Ocean,Jackson Township School District,No,(n/a),No,No,(732) 833-4670,113,"1,445 (85.7 %)",113 (6.7 %),79 (4.7 %),41 (2.4 %),2 (0.1 %),2 (0.1 %),5 (0.3 %)
179,Wood-Ridge Junior/Senior High School,7-12,358,9.4,22.60%,64.8,228,49.00,Public,258 Hackensack St,Wood Ridge,7075,Bergen,Wood-Ridge School District,No,(n/a),No,Yes,(201) 933-6777,38,247 (69.0 %),9 (2.5 %),80 (22.3 %),20 (5.6 %),1 (0.3 %),0 (0.0 %),1 (0.3 %)
180,South Plainfield High School,9-12,"1,088",12.8,23.10%,64.3,153,-27,Public,200 Lake Street,South Plainfield,7080,Middlesex,South Plainfield School District,No,(n/a),No,Yes,(908) 754-4620,85,566 (52.0 %),167 (15.3 %),222 (20.4 %),127 (11.7 %),1 (0.1 %),3 (0.3 %),2 (0.2 %)
181,Warren Hills Regional High School,9-12,"1,243",13.5,17.20%,64.3,139,-42,Public,41 Jackson Valley Road,Washington,7882,Warren,Warren Hills Regional School District,No,(n/a),No,Yes,(908) 689-3050,92,"1,028 (82.7 %)",65 (5.2 %),92 (7.4 %),45 (3.6 %),5 (0.4 %),1 (0.1 %),7 (0.6 %)
182,University High School,7-12,602,12,80.90%,64.2,184,2.00,Public,55 Clinton Pl,Newark,7108,Essex,Newark Public School District,No,(n/a),No,Yes,(973) 374-3190,50,5 (0.8 %),505 (83.9 %),88 (14.6 %),4 (0.7 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
183,Secaucus High School,9-12,551,10.5,32.10%,64.2,182,-1,Public,11 Mill Ridge Road,Secaucus,7094,Hudson,Secaucus Board Of Education,No,(n/a),No,Yes,(201) 974-2033,52,253 (45.9 %),19 (3.4 %),153 (27.8 %),122 (22.1 %),0 (0.0 %),2 (0.4 %),2 (0.4 %)
184,High Point Regional High School,9-12,999,11.1,12.50%,64.1,164,-20,Public,299 Pidgeon Hill Road,Sussex,7461,Sussex,High Point Regional High School District,No,(n/a),No,Yes,(973) 875-3101,90,914 (91.5 %),22 (2.2 %),47 (4.7 %),14 (1.4 %),1 (0.1 %),1 (0.1 %),0 (0.0 %)
185,Kingsway Regional High School,9-12,"1,593",13.3,17.80%,63.9,195,10.00,Public,201 Kings Highway,Woolwich Twp,8085,Gloucester,Kingsway Regional School District,No,(n/a),No,Yes,(856) 467-3300,119,"1,183 (74.3 %)",226 (14.2 %),82 (5.1 %),79 (5.0 %),0 (0.0 %),1 (0.1 %),22 (1.4 %)
186,Brick Township Memorial High School,9-12,"1,746",13.4,23.00%,63.7,226,40.00,Public,2001 Lanes Mill Rd,Brick,8724,Ocean,Brick Township Public School District,No,(n/a),No,No,(732) 785-3000,130,"1,449 (83.0 %)",93 (5.3 %),145 (8.3 %),45 (2.6 %),6 (0.3 %),3 (0.2 %),5 (0.3 %)
187,Raritan High School,9-12,994,12.9,12.60%,63.6,173,-14,Public,419 Middle Road,Hazlet,7730,Monmouth,Hazlet Township Public School District,No,(n/a),No,No,(732) 264-8411,77,866 (87.1 %),22 (2.2 %),76 (7.6 %),27 (2.7 %),0 (0.0 %),0 (0.0 %),3 (0.3 %)
188,Pompton Lakes High School,9-12,634,12.1,11.20%,63.6,102,-86,Public,44 Lakeside Avenue,Pompton Lakes,7442,Passaic,Pompton Lakes School District,No,(n/a),No,No,(973) 835-7100,52,505 (79.7 %),4 (0.6 %),88 (13.9 %),31 (4.9 %),0 (0.0 %),6 (0.9 %),0 (0.0 %)
189,Ocean Township High School,9-12,"1,235",11,23.30%,63.5,119,-70,Public,550 West Park Avenue,Oakhurst,7755,Monmouth,Township of Ocean School District,No,(n/a),No,No,(732) 531-5650,112,870 (70.4 %),126 (10.2 %),129 (10.4 %),105 (8.5 %),0 (0.0 %),1 (0.1 %),4 (0.3 %)
190,Lacey Township High School,9-12,"1,458",12.2,26.60%,63.5,208,18.00,Public,73 Haines Street,Lanoka Harbor,8734,Ocean,Lacey Township School District,No,(n/a),No,No,(609) 971-2020,119,"1,349 (92.5 %)",16 (1.1 %),69 (4.7 %),13 (0.9 %),0 (0.0 %),1 (0.1 %),10 (0.7 %)
191,Piscataway Township High School,9-12,"2,195",13.6,25.30%,63.4,196,5.00,Public,100 Behmer Road,Piscataway,8854,Middlesex,Piscataway Township School District,No,(n/a),No,Yes,(732) 981-0700,161,430 (19.6 %),820 (37.4 %),369 (16.8 %),557 (25.4 %),2 (0.1 %),2 (0.1 %),15 (0.7 %)
192,Passaic Valley Regional High School,9-12,"1,368",13.3,29.20%,63.4,239,47.00,Public,170 East Main Street,Little Falls,7424,Passaic,Passaic Valley Regional High School District #1,No,(n/a),No,Yes,(973) 890-2500,103,873 (63.8 %),27 (2.0 %),379 (27.7 %),73 (5.3 %),0 (0.0 %),0 (0.0 %),16 (1.2 %)
193,Henry Hudson Regional School,7-12,326,7.9,27.00%,63.3,287,94.00,Public,1 Grand Tour,Highlands,7732,Monmouth,Henry Hudson Regional School District,No,(n/a),No,Yes,(732) 872-0900,41,284 (87.1 %),15 (4.6 %),13 (4.0 %),13 (4.0 %),0 (0.0 %),0 (0.0 %),1 (0.3 %)
194,Hasbrouck Heights High School,9-12,561,12.6,17.30%,63.2,115,-79,Public,365 Boulevard,Hasbrouck Heights,7604,Bergen,Hasbrouck Heights School District,No,(n/a),No,No,(201) 288-6150,45,349 (62.2 %),11 (2.0 %),99 (17.6 %),100 (17.8 %),1 (0.2 %),0 (0.0 %),1 (0.2 %)
195,Jackson Liberty High School,9-12,"1,387",14.7,27.10%,63.2,167,-28,Public,125 North Hope Chapel Road,Jackson,8527,Ocean,Jackson Township School District,No,(n/a),No,Yes,(732) 833-4700,94,"1,086 (78.3 %)",113 (8.1 %),135 (9.7 %),52 (3.7 %),0 (0.0 %),1 (0.1 %),0 (0.0 %)
196,Salem County Career and Technical High School,9-12,669,15.4,19.60%,63.2,157,-39,Public,880 Route 45,Woodstown,8098,Salem,Salem County Vocational Technical School District,No,(n/a),No,Yes,(856) 769-0101,43,558 (83.4 %),42 (6.3 %),30 (4.5 %),7 (1.0 %),5 (0.7 %),0 (0.0 %),27 (4.0 %)
197,Columbia High School,9-12,"1,841",11.7,26.10%,63.2,145,-52,Public,17 Parker Ave,Maplewood,7040,Essex,South Orange-Maplewood School District,No,(n/a),No,No,(973) 762-5600,157,728 (39.5 %),925 (50.2 %),96 (5.2 %),67 (3.6 %),6 (0.3 %),3 (0.2 %),16 (0.9 %)
198,Lakeland Regional High School,9-12,"1,007",11,11.30%,63.1,99,-99,Public,205 Conklintown Road,Wanaque,7465,Passaic,Lakeland Regional High School District,No,(n/a),No,Yes,(973) 835-1900,91,841 (83.5 %),23 (2.3 %),86 (8.5 %),46 (4.6 %),11 (1.1 %),0 (0.0 %),0 (0.0 %)
199,Old Bridge High School,9-12,"2,922",12.7,25.70%,63,189,-10,Public,4209 Route 516,Matawan,7747,Monmouth,Old Bridge Township School District,No,(n/a),No,No,(732) 290-3900,230,"1,835 (62.8 %)",246 (8.4 %),326 (11.2 %),505 (17.3 %),1 (0.0 %),1 (0.0 %),8 (0.3 %)
200,Woodbridge High School,9-12,"1,454",10.8,44.50%,62.9,243,43.00,Public,25 Samuel Lupo Place,Woodbridge,7095,Middlesex,Woodbridge Township School District,No,(n/a),No,No,(732) 602-8600,134,638 (43.9 %),240 (16.5 %),434 (29.8 %),132 (9.1 %),4 (0.3 %),0 (0.0 %),6 (0.4 %)
201,Middlesex High School,9-12,615,10.5,25.70%,62.7,165,-36,Public,300 John F. Kennedy Drive,Middlesex,8846,Middlesex,Middlesex Borough School District,No,(n/a),No,No,(732) 317-6000,58,379 (61.6 %),50 (8.1 %),155 (25.2 %),27 (4.4 %),0 (0.0 %),0 (0.0 %),4 (0.7 %)
201,Williamstown High School,9-12,"1,814",14.3,28.80%,62.7,214,13.00,Public,700 N Tuckahoe Rd,Williamstown,8094,Gloucester,Monroe Township Public School District,No,(n/a),No,No,(856) 262-8200,126,"1,248 (68.8 %)",394 (21.7 %),105 (5.8 %),49 (2.7 %),3 (0.2 %),1 (0.1 %),14 (0.8 %)
203,Waldwick High School,9-12,463,11,1.30%,62.7,126,-77,Public,155 Wyckoff Avenue,Waldwick,7463,Bergen,Waldwick School District,No,(n/a),No,No,(201) 652-9000,42,390 (84.2 %),8 (1.7 %),43 (9.3 %),22 (4.8 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
204,Emerson Junior Senior High,7-12,565,11.4,8.00%,62.3,144,-60,Public,131 Main Street,Emerson,7630,Bergen,Emerson Public School District,No,(n/a),No,Yes,(201) 262-4447,49,451 (79.8 %),7 (1.2 %),52 (9.2 %),49 (8.7 %),0 (0.0 %),0 (0.0 %),6 (1.1 %)
205,Liberty High School,9-12,214,9.3,62.20%,62.2,203,-2,Public,299 Sip Avenue,Jersey City,7306,Hudson,Jersey City School District,No,(n/a),No,Yes,(201) 714-4373,23,28 (13.1 %),80 (37.4 %),85 (39.7 %),20 (9.3 %),0 (0.0 %),1 (0.5 %),0 (0.0 %)
206,West Caldwell Technical,9-12,259,7.7,81.90%,62,89,-117,Public,620 Passaic Ave,West Caldwell,7006,Essex,Essex County Vocational Technical School District,No,(n/a),No,Yes,(973) 412-2205,34,11 (4.2 %),87 (33.6 %),158 (61.0 %),1 (0.4 %),0 (0.0 %),0 (0.0 %),2 (0.8 %)
207,Newark Technical,9-12,747,13.4,87.20%,61.9,142,-65,Public,91 West Market Street,Newark,7103,Essex,Essex County Vocational Technical School District,No,(n/a),No,Yes,(973) 412-2204,56,3 (0.4 %),453 (60.6 %),268 (35.9 %),5 (0.7 %),5 (0.7 %),1 (0.1 %),12 (1.6 %)
208,Timber Creek Regional High School,9-12,"1,384",14.4,31.40%,61.9,161,-47,Public,501 Jarvis Road,Erial,8081,Camden,Black Horse Pike Regional School District,No,(n/a),No,No,(856) 232-9703,96,770 (55.6 %),466 (33.7 %),70 (5.1 %),64 (4.6 %),10 (0.7 %),0 (0.0 %),4 (0.3 %)
209,Pitman High School,9-12,432,17,15.50%,61.7,237,28.00,Public,225 Linden Ave,Pitman,8071,Gloucester,Pitman Boro School District,No,(n/a),No,No,(856) 589-2121,25,402 (93.1 %),9 (2.1 %),12 (2.8 %),3 (0.7 %),1 (0.2 %),0 (0.0 %),5 (1.2 %)
210,Alexander Hamilton Preparatory Academy,9-12,950,12.5,88.50%,61.3,201,-9,Public,310 Cherry St,Elizabeth,7208,Union,Elizabeth Public Schools,No,(n/a),No,Yes,(908) 436-6100,76,65 (6.8 %),188 (19.8 %),685 (72.1 %),12 (1.3 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
211,Matawan Regional High School,9-12,"1,066",11.1,28.80%,61.1,141,-70,Public,450 Atlantic Avenue,Aberdeen,7747,Monmouth,Matawan-Aberdeen Regional School District,No,(n/a),No,No,(732) 705-5200,96,722 (67.7 %),164 (15.4 %),116 (10.9 %),59 (5.5 %),1 (0.1 %),0 (0.0 %),4 (0.4 %)
212,Bergen Arts And Sciences Charter School,K-12,877,11.3,48.10%,61,,,"Public, Charter, Alternative",200 MacArthur Avenue,Garfield,7026,Bergen,Bergen Arts And Science Charter School,Yes,(n/a),No,No,(201) 773-9140,77,317 (36.1 %),131 (14.9 %),359 (40.9 %),69 (7.9 %),1 (0.1 %),0 (0.0 %),0 (0.0 %)
213,Belvidere High School,9-12,451,11,14.40%,60.6,97,-116,Public,809 Oxford Street,Belvidere,7823,Warren,Belvidere School District,No,(n/a),No,Yes,(908) 475-4025,41,411 (91.1 %),4 (0.9 %),20 (4.4 %),5 (1.1 %),1 (0.2 %),1 (0.2 %),9 (2.0 %)
214,Nutley High School,9-12,"1,259",15.3,11.70%,60.5,242,28.00,Public,300 Franklin Ave,Nutley,7110,Essex,Nutley Public School District,No,(n/a),No,Yes,(973) 661-8824,82,908 (72.1 %),26 (2.1 %),186 (14.8 %),134 (10.6 %),0 (0.0 %),1 (0.1 %),4 (0.3 %)
215,Burlington County Inst Of Technical - Westhampton,9-12,"1,222",13.3,48.90%,60.4,274,59.00,Public,695 Woodlane Rd,Westampton,8060,Burlington,Burlington County Institute Of Technology,No,(n/a),No,Yes,(609) 267-4226,92,306 (25.0 %),637 (52.1 %),178 (14.6 %),27 (2.2 %),8 (0.7 %),3 (0.2 %),63 (5.2 %)
216,Toms River High School North,9-12,"2,380",14.8,23.70%,60.4,187,-29,Public,1245 Old Freehold Road,Toms River,8753,Ocean,Toms River Regional School District,No,(n/a),No,No,(732) 505-5702,160,"1,828 (76.8 %)",135 (5.7 %),237 (10.0 %),153 (6.4 %),2 (0.1 %),4 (0.2 %),21 (0.9 %)
217,Hightstown High School,9-12,"1,475",12.5,32.80%,60.1,211,-6,Public,25 Leshin Lane,Hightstown,8520,Mercer,East Windsor Regional School District,No,(n/a),No,No,(609) 443-7738,118,643 (43.6 %),175 (11.9 %),430 (29.2 %),222 (15.1 %),1 (0.1 %),0 (0.0 %),4 (0.3 %)
218,Audubon Junior/Senior High School,7-12,873,12,22.70%,60.1,207,-11,Public,350 Edgewood Avenue,Audubon,8106,Camden,Audubon Public School Disrict,No,(n/a),No,Yes,(856) 547-7695,72,764 (87.5 %),37 (4.2 %),51 (5.8 %),16 (1.8 %),0 (0.0 %),2 (0.2 %),3 (0.3 %)
219,Hammonton High School,9-12,"1,455",15.6,33.80%,59.9,177,-42,Public,566 Old Forks Road,Hammonton,8037,Atlantic,Hammonton School District,No,(n/a),No,Yes,(609) 567-7000,93,"1,094 (75.2 %)",80 (5.5 %),243 (16.7 %),15 (1.0 %),1 (0.1 %),0 (0.0 %),22 (1.5 %)
220,Middlesex County Vocational School East Brunswick,9-12,378,10.2,38.90%,59.8,171,-49,Public,112 Rues Lane,East Brunswick,8816,Middlesex,Middlesex County Vocational and Technical School District,No,(n/a),No,No,(732) 254-8700,37,215 (56.9 %),48 (12.7 %),98 (25.9 %),10 (2.6 %),1 (0.3 %),0 (0.0 %),6 (1.6 %)
221,Haddon Township High School,9-12,631,14.3,14.10%,59.7,249,28.00,Public,406 Memorial Avenue,Westmont,8108,Camden,Haddon Township School District,No,(n/a),No,No,(856) 869-7750,44,545 (86.4 %),17 (2.7 %),31 (4.9 %),17 (2.7 %),2 (0.3 %),3 (0.5 %),16 (2.5 %)
222,Cicely L. Tyson Community Middle/High School,6-12,775,9.1,67.60%,59.5,233,11.00,"Public, Alternative",35 Winans Street,East Orange,7017,Essex,East Orange School District,No,(n/a),No,Yes,(973) 414-8600,85,1 (0.1 %),735 (94.8 %),37 (4.8 %),2 (0.3 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
223,Burlington County Inst Of Technical - Medford,9-12,839,12.9,40.60%,59.4,328,105.00,Public,10 Hawkin Rd,Medford,8055,Burlington,Burlington County Institute Of Technology,No,(n/a),No,No,(609) 654-0200,65,529 (63.1 %),157 (18.7 %),105 (12.5 %),11 (1.3 %),2 (0.2 %),3 (0.4 %),32 (3.8 %)
224,Sterling High School,9-12,897,12.2,28.30%,59,286,62.00,Public,501 South Warwick Road,Somerdale,8083,Camden,Sterling Regional School District,No,(n/a),No,Yes,(856) 784-1333,73,592 (66.0 %),167 (18.6 %),66 (7.4 %),44 (4.9 %),0 (0.0 %),5 (0.6 %),23 (2.6 %)
225,Kittatinny Regional High School,7-12,"1,123",11.6,12.40%,58.5,110,-115,Public,77 Halsey Road,Newton,7860,Sussex,Kittatinny Regional School District,No,(n/a),No,Yes,(973) 383-1800,96,"1,074 (95.6 %)",5 (0.4 %),26 (2.3 %),11 (1.0 %),0 (0.0 %),5 (0.4 %),2 (0.2 %)
226,Palisades Park Junior-Senior High School,8-12,577,10.6,36.90%,58.4,277,51.00,Public,Veterans Plaza,Palisades Park,7650,Bergen,Palisades Park School District,No,(n/a),No,Yes,(201) 941-1100,54,95 (16.5 %),22 (3.8 %),198 (34.3 %),258 (44.7 %),0 (0.0 %),2 (0.3 %),2 (0.3 %)
227,Sussex County Technical School,9-12,748,12,23.80%,58,252,25.00,Public,105 North Church Road,Sparta,7871,Sussex,Sussex County Technical School District,No,(n/a),No,Yes,(973) 383-6700,62,660 (88.2 %),23 (3.1 %),45 (6.0 %),14 (1.9 %),6 (0.8 %),0 (0.0 %),0 (0.0 %)
228,Rancocas Valley Regional High School,9-12,"1,968",17.1,25.00%,57.9,246,18.00,Public,520 Jacksonville Road,Mount Holly,8060,Burlington,Rancocas Valley Regional High School District,No,(n/a),No,Yes,(609) 267-0830,115,"1,145 (58.2 %)",563 (28.6 %),145 (7.4 %),105 (5.3 %),4 (0.2 %),6 (0.3 %),0 (0.0 %)
229,M.E.T.S. Charter School,6-12,480,28.8,94.00%,57.8,,,"Public, Charter, Alternative",211 Sherman Ave,Jersey City,7307,Hudson,M.E.T.S. Charter School,Yes,(n/a),No,Yes,(201) 526-8500,17,64 (13.3 %),222 (46.3 %),108 (22.5 %),81 (16.9 %),1 (0.2 %),4 (0.8 %),0 (0.0 %)
229,M.E.T.S. Charter School,6-12,480,28.8,94.00%,57.8,,,Public,102 North Fifth Avenue,Highland Park,8904,Middlesex,Highland Park Boro School District,No,(n/a),No,Yes,(732) 572-2400,35,200 (43.5 %),53 (11.5 %),93 (20.2 %),94 (20.4 %),0 (0.0 %),0 (0.0 %),20 (4.3 %)
230,Highland Park High School,9-12,460,12.9,33.00%,57.6,163,-67,Public,201 S Wrangleboro Road,Galloway,8205,Atlantic,Greater Egg Harbor Regional High School District,No,(n/a),No,Yes,(609) 652-1372,120,779 (50.7 %),273 (17.8 %),214 (13.9 %),254 (16.5 %),0 (0.0 %),5 (0.3 %),12 (0.8 %)
231,Absegami High School,9-12,"1,537",12.8,45.60%,57.3,206,-25,Public,50 Hartford Road,Delran,8075,Burlington,Delran Township School District,No,(n/a),No,Yes,(856) 461-6100,71,646 (76.6 %),79 (9.4 %),63 (7.5 %),35 (4.2 %),1 (0.1 %),0 (0.0 %),19 (2.3 %)
232,Delran High School,9-12,843,11.8,21.60%,57.3,228,-4,Public,413 12th Avenue,Paterson,7514,Passaic,Paterson Public School District,No,(n/a),No,Yes,(973) 321-0520,35,4 (1.5 %),122 (46.0 %),138 (52.1 %),1 (0.4 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
233,Rosa L. Parks School of Fine and Performing Arts,9-12,265,7.5,86.00%,57.2,322,89.00,Public,250 Schubert Ave,Runnemede,8078,Camden,Black Horse Pike Regional School District,No,(n/a),No,Yes,(856) 939-4500,97,996 (77.4 %),90 (7.0 %),113 (8.8 %),83 (6.4 %),0 (0.0 %),0 (0.0 %),5 (0.4 %)
234,Triton Regional High School,9-12,"1,287",13.2,34.30%,57.1,264,30.00,"Public, Alternative",200 Governor Harold G Hoffman,South Amboy,8879,Middlesex,South Amboy School District,No,(n/a),No,Yes,(732) 316-7669,40,318 (67.4 %),30 (6.4 %),106 (22.5 %),18 (3.8 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
235,South Amboy Middle/High School,6-12,472,11.8,44.10%,56.9,272,37.00,Public,1600 Old Crown Point Rd,West Deptford,8093,Gloucester,West Deptford Township School District,No,(n/a),No,No,(856) 848-6110,64,737 (83.0 %),69 (7.8 %),36 (4.1 %),11 (1.2 %),0 (0.0 %),0 (0.0 %),35 (3.9 %)
236,West Deptford High School,9-12,888,13.7,26.80%,56.8,128,-108,Public,199 Washington Avenue,Carteret,7008,Middlesex,Carteret Public School District,No,(n/a),No,Yes,(732) 541-8960,77,162 (15.4 %),232 (22.0 %),419 (39.8 %),233 (22.1 %),0 (0.0 %),0 (0.0 %),8 (0.8 %)
237,Carteret High School,9-12,"1,054",13.6,63.00%,56.5,311,74.00,Public,411 First Street,Dunellen,8812,Middlesex,Dunellen Public School District,No,(n/a),No,Yes,(732) 968-0885,30,148 (45.7 %),41 (12.7 %),117 (36.1 %),11 (3.4 %),0 (0.0 %),0 (0.0 %),7 (2.2 %)
238,Dunellen High School,9-12,324,10.7,36.70%,56.3,199,-39,Public,400 Weart Avenue,Lyndhurst,7071,Bergen,Lyndhurst School District,No,(n/a),No,No,(201) 896-2100,61,436 (63.2 %),21 (3.0 %),197 (28.6 %),27 (3.9 %),1 (0.1 %),2 (0.3 %),6 (0.9 %)
239,Lyndhurst High School,9-12,690,11.3,22.90%,56.3,166,-73,Public,10 Grumm Road,Hamburg,7419,Sussex,Wallkill Valley Regional High School District,No,(n/a),No,Yes,(973) 827-4100,54,607 (90.6 %),15 (2.2 %),32 (4.8 %),13 (1.9 %),3 (0.4 %),0 (0.0 %),0 (0.0 %)
239,Wallkill Valley Regional High School,9-12,670,12.3,18.40%,56.3,251,12.00,Public,2 Henry C Luthin Place,Bogota,7603,Bergen,Bogota Public School District,No,(n/a),No,Yes,(201) 441-4808,39,127 (25.3 %),52 (10.4 %),282 (56.2 %),38 (7.6 %),0 (0.0 %),2 (0.4 %),1 (0.2 %)
241,Bogota Junior/Senior High School,7-12,502,13,46.40%,56.2,205,-36,Public,180 Bengal Blvd,Barnegat,8005,Ocean,Barnegat Township School District,No,(n/a),No,No,(609) 660-7510,56,798 (80.4 %),74 (7.5 %),87 (8.8 %),20 (2.0 %),4 (0.4 %),1 (0.1 %),9 (0.9 %)
242,Barnegat High School,9-12,993,17.7,32.60%,56.1,260,18.00,Public,125 Weymouth Road,Buena,8310,Atlantic,Buena Regional School District,No,(n/a),No,No,(856) 697-2400,62,472 (63.8 %),113 (15.3 %),136 (18.4 %),13 (1.8 %),0 (0.0 %),1 (0.1 %),5 (0.7 %)
243,Buena Regional High School,9-12,740,11.9,39.30%,55.9,283,40.00,Public,450 Erial Road,Blackwood,8012,Camden,Black Horse Pike Regional School District,No,(n/a),No,Yes,(609) 227-4100,81,725 (59.6 %),310 (25.5 %),104 (8.6 %),64 (5.3 %),0 (0.0 %),6 (0.5 %),7 (0.6 %)
244,Highland Regional High School,9-12,"1,216",14.9,32.00%,55.7,192,-52,Public,7417 Kennedy Blvd,North Bergen,7047,Hudson,North Bergen School District,No,(n/a),No,No,(201) 295-2800,156,288 (11.2 %),37 (1.4 %),"2,143 (83.3 %)",102 (4.0 %),0 (0.0 %),1 (0.0 %),1 (0.0 %)
245,North Bergen High School,9-12,"2,572",16.4,61.30%,55.5,254,9.00,Public,820 Washington Road,Parlin,8859,Middlesex,Sayreville School District,No,(n/a),No,No,(732) 525-5252,126,855 (50.3 %),281 (16.5 %),291 (17.1 %),247 (14.5 %),3 (0.2 %),8 (0.5 %),14 (0.8 %)
246,Sayreville War Memorial High School,9-12,"1,699",13.4,37.40%,55.5,210,-36,Public,11 Montgomery Street,South River,8882,Middlesex,South River Public School District,No,(n/a),No,Yes,(732) 613-4014,51,373 (59.2 %),56 (8.9 %),179 (28.4 %),15 (2.4 %),0 (0.0 %),0 (0.0 %),7 (1.1 %)
247,South River High School,9-12,630,12.3,42.10%,55.4,291,44.00,Public,1626 Copewood Street,Camden,8103,Camden,Camden City Public Schools,No,(n/a),No,Yes,(856) 966-2500,20,0 (0.0 %),148 (70.5 %),55 (26.2 %),7 (3.3 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
248,Dr. Charles E. Brimm Medical Arts High School,9-12,210,10.5,91.90%,55.1,352,104.00,Public,669 Avenue A,Bayonne,7002,Hudson,Bayonne School District,No,(n/a),No,Yes,(201) 858-5900,194,"1,152 (43.5 %)",329 (12.4 %),956 (36.1 %),178 (6.7 %),3 (0.1 %),2 (0.1 %),26 (1.0 %)
249,Bayonne High School,9-12,"2,646",13.6,68.00%,55,241,-8,Public,1050 Cedar Lane,Florence,8518,Burlington,Florence Township School District,No,(n/a),No,Yes,(609) 499-4620,31,280 (62.8 %),112 (25.1 %),25 (5.6 %),27 (6.1 %),2 (0.4 %),0 (0.0 %),0 (0.0 %)
